permno,date,year,exchcd,siccd,retadj,eretadj,altprc_lag1,ME_lag1,ME_Jun,BM
90829,20121231,2012,1,2873,-0.050787251,-0.050887251,214.02999878,13456.280053,12716.706481,0.5805725623
90831,20121231,2012,1,3511,0.0630562007,0.0629562007,52.810001373,3996.0799939,3368.8720492,0.2439765917
90833,20121231,2012,1,7389,-0.004387417,-0.004487417,29.629999161,1111.9842385,1166.111357,0.2507460749
90849,20121231,2012,1,2819,0.0782646686,0.0781646686,45.869998932,3561.9430271,3441.1607316,0.4823747671
90856,20121231,2012,3,3841,0.0222222358,0.0221222358,6.75,112.55625,159.94883429,0.0859402962
90862,20121231,2012,3,6021,-0.135658875,-0.135758875,2.5799999237,4.5717598648,5.286,8.7209895586
90865,20121231,2012,3,5812,0.0344827548,0.0343827548,8.4099998474,72.460558685,79.385024029,0.3226376214
90867,20121231,2012,3,5047,-0.014690069,-0.014790069,111.63999939,1428.3221522,1309.0842172,0.3535594003
90868,20121231,2012,3,3430,-0.045559857,-0.045659857,12.949999809,130.69139808,120.19571846,0.1671879838
90870,20121231,2012,3,3562,0.0746941268,0.0745941268,46.590000153,1059.4566035,1064.1553828,0.3623741275
90871,20121231,2012,3,5812,-0.030706661,-0.030806661,7.5,266.43,226.86179672,0.5805315298
90874,20121231,2012,3,2300,-0.018014567,-0.018114567,26.090000153,672.75674393,747.39418819,0.3447157582
90875,20121231,2012,3,7389,-0.342342317,-0.342442317,7.7699999809,354.31199913,381.24512479,1.0887274958
90880,20121231,2012,1,6282,0.0323059671,0.0322059671,60.669998169,12486.856343,11425.237613,0.9130734438
90885,20121231,2012,1,7389,-0.00381191,-0.00391191,7.8699998856,524.11838238,474.15123251,0.5541899632
90896,20121231,2012,3,5810,0.3435684741,0.3434684741,12.050000191,245.03675388,262.4086569,0.3477397121
90900,20121231,2012,3,8071,-0.015184385,-0.015284385,27.659999847,850.54499531,1016.5958464,0.1526656293
90901,20121231,2012,3,3661,0.2180450708,0.2179450708,1.3300000429,93.022863002,60.310395665,1.0651676193
90907,20121231,2012,3,2834,-0.154929578,-0.155029578,4.9699997902,255.95498919,135.19134461,0.5120092108
90909,20121231,2012,3,5941,0.1000666618,0.0999666618,1.5,21.897720051,21.817799915,0.944315413
90914,20121231,2012,3,7375,0.0206405669,0.0205405669,14.050000191,703.73640955,1006.7948912,0.3158479997
90916,20121231,2012,1,6531,-0.007407375,-0.007507375,9.4499998093,298.20419398,156.2152012,3.1149825626
90925,20121231,2012,1,6361,-0.020652618,-0.020752618,24.209999084,5455.4085637,4291.185831,1.0676677776
90926,20121231,2012,2,2834,-0.074380189,-0.074480189,1.2100000381,58.522861845,67.185649309,0.2585205657
90940,20121231,2012,1,7359,0.0866373554,0.0865373554,34.049999237,1144.0118744,1124.1923763,0.7920965736
90942,20121231,2012,3,3841,-0.099722967,-0.099822967,3.6099998951,75.773897798,96.054933193,0.2558734484
90948,20121231,2012,3,6022,0.0540540665,0.0539540665,1.8500000238,187.14970241,221.99143088,1.1033509237
90949,20121231,2012,3,6021,-0.023744797,-0.023844797,23.579900742,62.62821637,59.678302006,1.4820097394
90951,20121231,2012,3,1381,0.1968961805,0.1967961805,5.1550002098,817.52117327,561.33071395,1.6202875522
90952,20121231,2012,3,6712,0.0385513902,0.0384513902,17.120000839,1915.8308139,1688.6615571,0.6469248448
90955,20121231,2012,3,3841,-0.207964614,-0.208064614,2.2599999905,71.425039699,98.882319711,0.2665229528
90956,20121231,2012,3,7373,0.1166667342,0.1165667342,4.1999998093,34.969198412,36.020701696,1.6438711776
90957,20121231,2012,3,3845,-0.064059936,-0.064159936,12.020000458,710.23778705,986.32601347,0.1526981517
90958,20121231,2012,3,3990,0.8222221732,0.8221221732,0.7200000286,6.2100002468,5.5713602214,0.3534322412
90961,20121231,2012,3,6035,0.4054054022,0.4053054022,5.5500001907,173.99250598,119.12999851,2.8168804446
90963,20121231,2012,3,6331,0.0529366657,0.0528366657,25.879999161,470.67954474,471.95266388,0.8314274712
90964,20121231,2012,3,6022,-0.081355937,-0.081455937,2.9500000477,9.1420501478,9.4022398109,1.596727662
90966,20121231,2012,3,4813,0.2166891247,0.2165891247,7.4299998283,221.56259488,198.84843944,0.7080822964
90968,20121231,2012,3,2834,-0.007633581,-0.007733581,0.6549999714,83.178446367,139.16160553,0.3657003234
90969,20121231,2012,3,5941,-0.083333321,-0.083433321,3.5999999046,19.205999491,22.291939085,0.5633789612
90971,20121231,2012,3,8731,-0.005307876,-0.005407876,18.840000153,522.92304424,609.4129395,0.29905193
90978,20121231,2012,3,3674,0.2257360667,0.2256360667,4.5850000381,545.83049954,570.02001907,1.7776521545
90979,20121231,2012,1,5611,-0.063669749,-0.063769749,51.830001831,4309.8201423,3876.7979777,0.2202148701
90983,20121231,2012,3,6025,-0.0737812,-0.0738812,-9.824999809,54.990523932,44.074798943,2.5715456432
90984,20121231,2012,3,7372,-0.02051618,-0.02061618,15.109999657,742.35428313,895.04732243,0.6575953311
90988,20121231,2012,1,8051,-0.009389662,-0.009489662,25.559999466,3133.0169345,2150.0524923,0.5483265083
90989,20121231,2012,1,7312,0.0799999982,0.0798999982,6.5,274.43,252.4125792,6.4773678065
90992,20121231,2012,1,8741,0.0418927781,0.0417927781,92.13999939,6075.4351398,7087.0182708,0.2693323108
90993,20121231,2012,1,6792,-0.063110076,-0.063210076,132.1499939,9609.8154062,9892.4087092,0.3833399831
91015,20121231,2012,3,6035,0.045353964,0.045253964,9.0399999619,77.011759675,91.442658991,1.0415504003
91018,20121231,2012,3,5149,0.0391256511,0.0390256511,45.75,527.04,553.12859299,0.8576287664
91021,20121231,2012,3,3841,-0.331742257,-0.331842257,4.1900000572,246.50608337,158.5089028,0.0798817739
91024,20121231,2012,3,4899,-0.016574584,-0.016674584,85.069999695,1807.5673535,1430.3792676,0.6916290397
91028,20121231,2012,3,3840,0.9551282525,0.9550282525,1.5599999428,11.241359588,13.710779828,0.3024271465
91032,20121231,2012,3,7373,0.0680550411,0.0679550411,26.88999939,1148.4987639,1283.920536,0.495008945
91033,20121231,2012,3,7372,0.0187573098,0.0186573098,17.059999466,353.17610894,363.87180746,0.2551013359
91040,20121231,2012,1,1389,0.0353901424,0.0352901424,11.020000458,463.71059926,446.4328668,0.64891623
91041,20121231,2012,1,7922,0.0603645444,0.0602645444,8.779999733,1674.7322691,1746.4124381,1.0462596763
91063,20121231,2012,3,4841,0.0272234268,0.0271234268,51.61000061,25951.114929,24512.09219,0.3497745314
91068,20121231,2012,1,5812,0.1276821345,0.1275821345,263.77999878,8308.0148416,12045.555237,0.1048832888
91073,20121231,2012,1,2911,0.022031026,0.021931026,29.049999237,2568.3975825,2022.4500916,0.8967535752
91075,20121231,2012,3,3743,0.040676862,0.040576862,30.729999542,656.14695023,578.63920815,0.6362459303
91080,20121231,2012,3,7350,-0.030868199,-0.030968199,15.550000191,546.4892067,526.81652064,0.6856310386
91083,20121231,2012,3,6712,-0.023581482,-0.023681482,4.3000001907,24.970101108,23.232,3.1227285382
91086,20121231,2012,3,2836,-0.01388332,-0.01398332,25.209999084,1012.3831432,929.55977893,0.2188710337
91088,20121231,2012,3,3841,0.0476191193,0.0475191193,1.0499999523,38.799598238,68.640679826,0.1516783913
91099,20121231,2012,3,4813,0.0488139987,0.0487139987,12.899999619,280.5749917,400.2420581,0.1527412107
91100,20121231,2012,3,1311,0.0084557431,0.0083557431,44.939998627,2361.0576479,1923.5753039,0.2788032584
91103,20121231,2012,1,4512,0.156280905,0.156180905,20.219999313,6721.6737117,8079.0441047,0.546034401
91109,20121231,2012,1,1311,-0.12242271,-0.12252271,7.7600002289,1681.2816496,1644.4266631,0.6942267469
91114,20121231,2012,1,2491,0.0779881924,0.0778881924,35.38999939,728.32618744,705.636,0.1339136082
91128,20121231,2012,3,1310,0.0047318693,0.0046318693,38.040000916,2119.512771,1148.8433933,0.3860409892
91136,20121231,2012,2,2311,0.0306122154,0.0305122154,0.9800000191,104.31022203,90.817264413,0.6404229251
91141,20121231,2012,3,6700,-0.018983733,-0.019083733,52.150001526,3874.3800634,3352.643456,0.0007954709
91143,20121231,2012,1,6231,0.3635974526,0.3634974526,23.350000381,5674.0500927,6497.3199806,1.2402386412
91152,20121231,2012,1,3728,0.0024996053,0.0023996053,136.02000427,7031.5541209,6860.1784559,0.2328046577
91161,20121231,2012,3,2860,0.023285877,0.023185877,7.7300000191,229.41094057,185.04719321,1.7466096034
91167,20121231,2012,3,6035,-0.048757873,-0.048857873,6.3600001335,49.830601046,43.875999253,1.2530676352
91171,20121231,2012,3,6022,-0.001803551,-0.001903551,5.5999999046,44.710399239,45.389098481,1.9916499887
91176,20121231,2012,3,6035,-0.008670535,-0.008770535,10.380000114,61.64682068,60.993532719,1.1668190068
91184,20121231,2012,3,2834,0.0209790561,0.0208790561,4.2899999619,144.16973872,143.74470638,0.9373179096
91186,20121231,2012,3,2834,0.0632183999,0.0631183999,3.4800000191,98.229960538,124.19880269,0.2501103462
91187,20121231,2012,3,6035,0,-0.0001,9.0500001907,42.915100904,37.69937394,1.9256711013
91192,20121231,2012,2,2085,-0.034482725,-0.034582725,0.2899999917,31.471379094,31.875338583,0.6346661518
91201,20121231,2012,2,1611,-0.134615362,-0.134715362,0.1560000032,9.3696721933,12.118260325,1.6092606526
91204,20121231,2012,1,4911,0.0221975558,0.0220975558,27.030000687,2041.7111019,2012.9899485,1.1503539908
91207,20121231,2012,1,7011,0.0861749724,0.0860749724,53.959999084,10574.918741,10483.197061,0.3201681513
91215,20121231,2012,1,5541,-0.03616295,-0.03626295,26.270000458,1563.0124872,1023.7907789,1.2410067587
91233,20121231,2012,1,7389,0.0053204675,0.0052204675,488.67999268,58287.794806,52149.115284,0.1321879498
91234,20121231,2012,1,3491,0.0053763818,0.0052763818,5.5799999237,875.77540803,542.08512598,1.4025788182
91237,20121231,2012,1,4813,-0.024691433,-0.024791433,2.4300000668,536.67766474,454.99163784,0.5420878112
91262,20121231,2012,3,4522,0.0240295958,0.0239295958,43.279998779,1144.4530077,1150.4043556,1.3013942951
91267,20121231,2012,3,3841,-0.048620284,-0.048720284,7.6100001335,214.79225377,74.208083229,0.6737620727
91269,20121231,2012,3,3692,-0.369047612,-0.369147612,2.5199999809,32.162759757,37.013278935,3.3832884879
91270,20121231,2012,3,2834,-0.593582869,-0.593682869,1.8700000048,125.36667032,99.220681279,0.1057867947
91274,20121231,2012,3,6021,-0.026984975,-0.027084975,-9.635000229,29.916675711,28.597050118,1.8450773465
91277,20121231,2012,3,4841,0.0199533682,0.0198533682,19.295000076,12621.925545,9677.612921,1.0682326597
91279,20121231,2012,3,2834,-0.174397051,-0.174497051,5.3899998665,100.35640751,115.09679646,0.6039155558
91283,20121231,2012,1,1311,0.1197411418,0.1196411418,6.1799998283,1336.2210229,1359.6620196,0.0241126687
91286,20121231,2012,3,7363,-0.183098584,-0.183198584,0.7099999785,21.121079362,26.326979716,0.2139754261
91287,20121231,2012,3,6282,-0.268953025,-0.269053025,5.5399999619,74.296939488,58.514298468,0.5092206379
91299,20121231,2012,3,7359,-0.04867252,-0.04877252,4.5199999809,99.56203958,70.90440063,1.8426171464
91348,20121231,2012,3,3841,-0.035087753,-0.035187753,1.7100000381,155.24406346,165.423363,1.5802265723
91349,20121231,2012,3,7997,0.05324113,0.05314113,10.119999886,239.1558373,313.1921391,0.0020903288
91350,20121231,2012,3,4833,-0.079289898,-0.079389898,8.4499998093,1336.4604198,1274.7777264,0.5289243068
91351,20121231,2012,3,6331,0.0184085369,0.0183085369,16.840000153,133.22124121,134.487,1.1562021197
91355,20121231,2012,1,8711,0.0517241582,0.0516241582,3.4800000191,134.49852074,123.44960184,0.855851248
91356,20121231,2012,3,6022,-0.00030155,-0.00040155,33.159999847,928.24787573,858.65581786,0.6470732187
91357,20121231,2012,3,5063,0.0935829058,0.0934829058,11.220000267,200.06382476,194.89283544,0.4045631207
91359,20121231,2012,3,8731,-0.183741495,-0.183841495,1.4700000286,20.593230401,19.175099934,0.4479224684
91360,20121231,2012,3,6022,-0.008849591,-0.008949591,5.6500000954,39.064100659,32.495798681,3.6112244898
91363,20121231,2012,3,3442,0.0250569787,0.0249569787,4.3899998665,235.72982283,162.62009846,1.4909505366
91364,20121231,2012,3,7900,-0.007326,-0.007426,2.7300000191,131.16285092,129.48120229,0.1703920722
91365,20121231,2012,3,2834,0.0763293579,0.0762293579,11.659999847,241.49025684,196.68109923,0.1227339414
91366,20121231,2012,3,7371,0.1549835652,0.1548835652,18.260000229,707.52022887,721.32735318,0.2884455459
91371,20121231,2012,3,3845,-0.1338958,-0.1339958,27.260000229,1469.3140123,1530.5116296,0.2708333434
91379,20121231,2012,2,1311,-0.607142866,-0.607242866,0.5600000024,29.220800124,41.848800178,0.1271803895
91391,20121231,2012,3,4813,0.0178997163,0.0177997163,8.3800001144,4928.5043273,5681.0459103,0.4866368197
91392,20121231,2012,1,7011,0.08392746,0.08382746,49.090000153,6885.7070514,7695.1881649,0.5658627493
91395,20121231,2012,3,8731,-0.022058802,-0.022158802,1.3600000143,59.071600621,56.26252188,0.0889638867
91397,20121231,2012,3,6036,0.1309608668,0.1308608668,14.050000191,76.446051038,79.147677498,1.1224615659
91400,20121231,2012,3,6712,-0.051750403,-0.051850403,6.5700001717,49.37355129,46.649851019,1.6485507504
91402,20121231,2012,3,3443,0.1026637331,0.1025637331,60.479999542,1815.3071863,2056.4053839,0.4087609431
91403,20121231,2012,3,3334,0.0134713277,0.0133713277,60.869998932,1175.5822894,1001.2377629,0.9880818172
91405,20121231,2012,3,6035,0.0341463387,0.0340463387,-5.125,64.805625,66.892049518,1.5092660955
91406,20121231,2012,3,6035,0.0085678939,0.0084678939,16.340000153,57.075620533,47.802298664,1.1720787152
91407,20121231,2012,3,6035,0.7872340083,0.7871340083,8.4600000381,256.30416116,258.12193387,0.7244301578
91408,20121231,2012,3,6022,-0.087837853,-0.087937853,7.4000000954,35.113000453,27.28375,1.9187404449
91413,20121231,2012,1,6282,0.0990171582,0.0989171582,27.469999313,804.3215799,680.01745226,0.5573258376
91418,20121231,2012,2,1061,0.0693333969,0.0692333969,3.75,341.03625,286.43394957,0.5098977555
91419,20121231,2012,1,1311,-0.009925608,-0.010025608,4.0300002098,685.16451567,695.32625144,0.7368250409
91421,20121231,2012,2,1041,0.0700636283,0.0699636283,1.5700000525,54.133601809,45.183601795,0.3481268092
91422,20121231,2012,2,1094,0.0451127365,0.0450127365,1.3300000429,102.62679331,111.88055368,0.3237839871
91428,20121231,2012,3,3674,-0.205128163,-0.205228163,0.7799999714,39.788578541,32.642010887,3.2586815406
91431,20121231,2012,3,6021,0.0084746694,0.0083746694,1.1799999475,200.92803107,115.53019354,1.1977764017
91432,20121231,2012,3,2790,0.0591852032,0.0590852032,13.010000229,649.73242143,665.47303687,0.4229666847
91434,20121231,2012,3,2836,-0.064583421,-0.064683421,9.6000003815,315.60001254,360.56196878,0.2608782838
91461,20121231,2012,1,7389,0.0892149135,0.0891149135,12.609999657,7522.8609852,10322.094934,0.1136176677
91463,20121231,2012,3,7372,0.0497648977,0.0496648977,66.36000061,3018.0528278,2225.2468563,0.099768736
91465,20121231,2012,3,4899,0.0055628298,0.0054628298,30.559999466,689.37246795,348.4702697,1.1585919247
91468,20121231,2012,3,8742,0.0841812938,0.0840812938,21.620000839,422.23861639,470.19632301,0.8202231962
91471,20121231,2012,3,2834,-0.338604689,-0.338704689,0.4300000072,9.9106401649,7.3984082253,0.3356716019
91472,20121231,2012,3,6712,-0.222308636,-0.222408636,0.9000999928,10.807500613,18.021849886,1.3002484291
91486,20121231,2012,3,7384,0.1083487943,0.1082487943,26.950000763,975.1049276,1103.5510392,0.785618608
91488,20121231,2012,3,8093,-0.050228368,-0.050328368,4.3800001144,348.73560911,473.42958482,0.2346243899
91491,20121231,2012,3,2834,0.0282413699,0.0281413699,7.7899999619,619.43742697,448.7125862,0.1334525415
91493,20121231,2012,3,3661,0.1087719277,0.1086719277,19.950000763,1345.5477515,1283.1013238,0.2213378376
91495,20121231,2012,3,2834,0.1244130731,0.1243130731,4.2600002289,364.48561958,305.44919429,0.3532260142
91498,20121231,2012,3,6411,0.0651162937,0.0650162937,25.799999237,522.50158455,317.93086205,0.5326192307
91500,20121231,2012,3,7389,-0.013035396,-0.013135396,26.850000381,863.12011226,787.81470049,0.3955751497
91501,20121231,2012,3,6035,0.0671355054,0.0670355054,15.640000343,194.24880426,181.87179471,1.1429313299
91503,20121231,2012,3,3841,-0.11007753,-0.11017753,6.4499998093,97.420797119,90.894,0.5849617893
91507,20121231,2012,1,5411,-0.055327218,-0.055427218,36.509998322,766.70996475,778.93448163,0.8545748058
91514,20121231,2012,3,6035,0.0288508441,0.0287508441,20.450000763,809.4110302,615.34017351,0.9267214967
91515,20121231,2012,3,8090,-0.077354833,-0.077454833,-1.549999952,8.8442997279,10.786229918,1.9405720749
91516,20121231,2012,1,3996,0.0043555973,0.0042555973,50.509998322,2971.0991213,2888.887391,0.4649159743
91517,20121231,2012,1,8052,0.1258660704,0.1257660704,8.6599998474,173.82351694,285.23898536,1.1116033351
91531,20121231,2012,1,2951,0.0696934536,0.0695934536,34.580001831,4086.3188164,3471.8054914,1.080719966
91547,20121231,2012,1,7373,-0.01821336,-0.01831336,11.529999733,3941.3113387,4139.9010809,0.5940221521
91556,20121231,2012,3,5650,-0.049863342,-0.049963342,57.076000214,12692.618004,14091.857935,0.131026141
91571,20121231,2012,1,2836,0.0679094791,0.0678094791,15.020000458,538.48203641,547.83913621,0.684196893
91575,20121231,2012,1,7514,0.0402813368,0.0401813368,15.640000343,6583.7832645,5372.6848801,0.8033271455
91578,20121231,2012,1,6211,0.0057971124,0.0056971124,17.25,594.69375,571.2920765,0.7643121693
91579,20121231,2012,1,1629,0.0780575871,0.0779575871,27.799999237,4102.0010874,3667.1121241,0.6185193996
91581,20121231,2012,2,1411,-0.100418366,-0.100518366,0.4779999852,65.084477987,59.910399675,0.4512026596
91594,20121231,2012,1,3728,0.0774602741,0.0773602741,15.75,1884.59775,2829.4550409,0.799697833
91603,20121231,2012,3,6411,-0.001040915,-0.001140915,28.819999695,1928.5767396,1803.7237544,0.7000530641
91605,20121231,2012,3,8221,0.0202385057,0.0201385057,27.670000076,351.74104097,458.86673784,0.3500357056
91606,20121231,2012,3,2834,-0.13861385,-0.13871385,0.5049999952,17.550769834,16.29325912,0.118031819
91608,20121231,2012,3,6021,0.0648877919,0.0647877919,-8.244999886,16.234404775,16.638049624,1.7976780883
91609,20121231,2012,3,6035,0.0434608459,0.0433608459,5.75,29.532,29.000936492,2.0084845952
91610,20121231,2012,3,2844,0.0251045767,0.0250045767,4.7800002098,65.61984288,47.446980523,1.3449144772
91611,20121231,2012,3,3674,0.1432234347,0.1431234347,26.989999771,2348.8857001,1309.6326965,1.2549920469
91613,20121231,2012,3,3842,-0.045871623,-0.045971623,2.1800000668,134.30326411,139.32351883,0.2163540482
91614,20121231,2012,3,5169,-0.029430179,-0.029530179,47.909999847,1040.6051967,1231.90072,0.3976845721
91615,20121231,2012,3,8731,0.3097345233,0.3096345233,1.1299999952,38.766909836,63.264450815,0.2542263586
91616,20121231,2012,3,3674,-0.053708434,-0.053808434,0.7820000052,22.218184149,64.208859729,0.3010164733
91618,20121231,2012,3,4899,0.1597632915,0.1596632915,3.3800001144,158.11978535,152.25177955,1.2459363839
91619,20121231,2012,3,7373,-0.353274077,-0.353374077,0.6184999943,15.456314857,21.133840609,0.2090498705
91622,20121231,2012,3,6022,0.0103659062,0.0102659062,8.1999998093,95.037997789,87.852199116,1.4010240816
